added,collx_id,category,number,name,team,year,brand,set,flags,condition,market_value,notes,front_image,back_image
8/12/2022,22093903,Football,329,Andre Reed,Buffalo Bills,2000,Topps,2000 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22093903-1660279896-front.jpg,
8/6/2022,20456250,Baseball,54,Andre Scrubb,Houston Astros,2021,Prizm,2021 Panini Prizm - Red Prizm,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20456250-1659802053-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-20456250-1659802053-back.jpg
1/31/2024,326854655,Football,16,Andre Tillman,Miami Dolphins,1980,Topps,1980 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-326854655-front.jpg,
8/12/2022,22107301,Football,16,Andre Tillman,Miami Dolphins,1980,Topps,1980 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22107301-1660284414-front.jpg,
4/4/2024,369152085,Football,103,Andre Ware,Detroit Lions,1990,Fleer,1990 Fleer,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369152085-front.jpg,
4/4/2024,369157589,Football,607,Andre Ware,Detroit Lions,1990,Score,1990 Score,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369157589-front.jpg,
2/11/2024,334966579,Baseball,BC-16d,Andres Galarraga,Montreal Expos,1989,Donruss,1989 Donruss - Bonus MVP's,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-334966579-front.jpg,
8/6/2022,20481523,Baseball,8,Andres Gimenez,New York Mets,2021,Bowman,2021 Bowman,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20481523-1659807686-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-20481523-1659807686-back.jpg
1/27/2024,323721320,Baseball,RRY-AG,Andres Gimenez,Cleveland Indians,2021,Bowman,2021 Bowman - Chrome Rookie of the Year Favorites Mojo Refractor,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323721320-front.jpg,
1/25/2024,322466707,Baseball,55,Andres Gimenez,Cleveland Indians,2021,Topps,2021 Topps Fire,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322466707-front.jpg,
3/31/2024,366121043,Baseball,81,Andrew Benintendi,Boston Red Sox,2018,Panini,2018 Panini Diamond Kings,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-366121043-front.jpg,
8/7/2022,20886338,Football,5,Andrew Luck,Stanford Cardinal,2016,Panini,2016 Panini Contenders Draft Picks - Old School Colors,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20886338-1659916544-front.jpg,
8/22/2022,25017892,Football,55,Andrew Luck,Indianapolis Colts,2019,Panini,2019 Panini Illusions,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-25017892-1661143565-front.jpg,
3/31/2024,366122741,Baseball,A5,Andrew McCutchen,San Francisco Giants,2018,Panini,2018 Panini Diamond Kings - Aurora,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-366122741-front.jpg,
8/6/2022,20475823,Baseball,9,Andrew McCutchen,Pittsburgh Pirates,2013,Panini,2013 Panini Select,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20475823-1659806378-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-20475823-1659806378-back.jpg
1/29/2024,325464164,Basketball,132,Andrew Wiggins,Golden State Warriors,2020,Panini,2020-21 Panini Prizm,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-325464164-front.jpg,
1/29/2024,325463894,Basketball,132,Andrew Wiggins,Golden State Warriors,2020,Panini,2020-21 Panini Prizm,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-325463894-front.jpg,
1/29/2024,325463638,Basketball,132,Andrew Wiggins,Golden State Warriors,2020,Panini,2020-21 Panini Prizm,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-325463638-front.jpg,
8/7/2022,20873753,Football,25,Andy Dalton,Chicago Bears,2021,Panini,2021 Panini Absolute - Retail,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20873753-1659913910-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-20873753-1659913910-back.jpg
8/12/2022,22152384,Baseball,16,Andy Pettitte,Houston Astros,2006,Fleer,2006 Fleer,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22152384-1660312935-front.jpg,
8/14/2022,22895417,Baseball,31,Andy Young,Arizona Diamondbacks,2021,Panini,2021 Panini Diamond Kings,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22895417-1660517596-front.jpg,
2/1/2024,327454028,Basketball,380,Anfernee Hardaway,Orlando Magic,1993,,1993-94 Hoops,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327454028-front.jpg,
1/29/2024,325461040,Basketball,120,Anfernee Hardaway,Orlando Magic,2020,Prizm,2020-21 Panini Prizm,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-325461040-front.jpg,
1/29/2024,325460803,Basketball,120,Anfernee Hardaway,Orlando Magic,2020,Prizm,2020-21 Panini Prizm,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-325460803-front.jpg,
1/29/2024,325460563,Basketball,120,Anfernee Hardaway,Orlando Magic,2020,Prizm,2020-21 Panini Prizm,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-325460563-front.jpg,
1/29/2024,325412318,Basketball,24,Anfernee Simons,Portland Trail Blazers,2020,Panini,2020-21 Panini Prizm,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-325412318-front.jpg,
1/29/2024,325410042,Basketball,24,Anfernee Simons,Portland Trail Blazers,2020,Panini,2020-21 Panini Prizm,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-325410042-front.jpg,
1/29/2024,325409130,Basketball,24,Anfernee Simons,Portland Trail Blazers,2020,Panini,2020-21 Panini Prizm,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-325409130-front.jpg,
3/30/2024,365869185,Baseball,204,Angel Scull,Washington Senators,1994,Topps,1994 Topps Archives 1954,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365869185-front.jpg,
4/4/2024,369157082,Football,193,Anthony Carter,Minnesota Vikings,1991,,1991 Ultra,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369157082-front.jpg,
1/28/2024,325177806,Basketball,23,Anthony Davis,Los Angeles Lakers,2020,Panini,2020-21 Panini Revolution,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-325177806-front.jpg,
8/14/2022,22903651,Baseball,34,Anthony Kay,Toronto Blue Jays,2020,,2020 Stadium Club,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22903651-1660519323-front.jpg,
3/30/2024,365650038,Basketball,131,Anthony Mason,Charlotte Hornets,1996,,1996-97 Ultra,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365650038-front.jpg,
4/9/2024,372568708,Football,104,Anthony Richardson,Indianapolis Colts,2023,Panini,2023 Panini Absolute - Retail,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-372568708-front.jpg,
1/17/2024,316006423,Football,RW-ASC,Anthony Schwartz,Cleveland Browns,2021,Panini,2021 Panini Playoff - Rookie Wave,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-316006423-front.jpg,
1/17/2024,316193716,Baseball,BFE-139,Anthony Volpe,New York Yankees,2020,Bowman,2020 Bowman 1st Edition,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-316193716-front.jpg,
8/6/2022,20484415,Baseball,BP-85,Anthony Volpe,New York Yankees,2021,Bowman,2021 Bowman - Prospects,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20484415-1659808317-front.jpg,
8/12/2022,22089545,Football,134,Anthony Wright,Pittsburgh Steelers,2000,Topps,2000 Topps,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22089545-1660278758-front.jpg,
1/16/2024,315167290,Football,134,Anthony Wright,Pittsburgh Steelers,2000,Topps,2000 Topps - Topps Collection,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-315167290-front.jpg,
2/1/2024,327454606,Basketball,275,Antoine Walker,Boston Celtics,1996,,1996-97 Ultra,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327454606-front.jpg,
1/27/2024,323646748,Football,HR-AB,Antonio Brown,Pittsburgh Steelers,2018,Panini,2018 Panini Prestige - Highlight Reel,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323646748-front.jpg,
1/27/2024,323648131,Football,17,Antonio Brown,Pittsburgh Steelers,2018,Panini,2018 Panini Contenders,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323648131-front.jpg,
1/17/2024,316195468,Baseball,BP-85,Antonio Cabello,New York Yankees,2020,Bowman,2020 Bowman - Prospects Camo,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-316195468-front.jpg,
8/27/2022,26382160,Baseball,BCP-85,Antonio Cabello,New York Yankees,2020,Bowman,2020 Bowman - Chrome Prospects,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-26382160-1661577307-front.jpg,
2/1/2024,327440069,Basketball,82,Antonio Davis,Indiana Pacers,1994,Topps,1994-95 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-327440069-front.jpg,
3/30/2024,365825386,Basketball,65,Antonio Davis,Indiana Pacers,1994,,1994-95 SkyBox Premium,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365825386-front.jpg,
3/30/2024,365822845,Basketball,72,Antonio Davis,Indiana Pacers,1994,,1994-95 Ultra,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365822845-front.jpg,
8/12/2022,22091223,Football,215,Antonio Freeman,Green Bay Packers,2000,Topps,2000 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22091223-1660279182-front.jpg,
8/14/2022,22861920,Football,167,Antonio Gandy-Golden,Liberty Flames,2020,Prizm,2020 Panini Prizm Draft Picks - Prizms Purple,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22861920-1660510447-front.jpg,https://storage.googleapis.com/collx-media/user_cards/232360-22861920-1660510447-back.jpg
8/13/2022,22468644,Baseball,BFE-82,Antonio Gomez,New York Yankees,2021,Bowman,2021 Bowman 1st Edition,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22468644-1660406678-front.jpg,
8/8/2022,20926554,Hockey,TC14,Anze Kopitar,Los Angeles Kings,2009,,2009-10 O-Pee-Chee - Team-Checklists,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20926554-1659925210-front.jpg,
1/27/2024,323723056,Baseball,245,Aristides Aquino,Cincinnati Reds,2021,Topps,2021 Topps - 70th Anniversary Celebration,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323723056-front.jpg,
3/30/2024,365870504,Baseball,214,Arnold Portocarrero,Philadelphia Athletics,1994,Topps,1994 Topps Archives 1954,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365870504-front.jpg,
2/3/2024,328519213,Basketball,140,Aron Baynes,Toronto Raptors,2020,Select,2020-21 Panini Select - Blue,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-328519213-front.jpg,
1/17/2024,316193390,Football,435,Asante Samuel Jr.,Los Angeles Chargers,2021,Panini,2021 Panini Prizm - Blue,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-316193390-front.jpg,
2/11/2024,334909227,Baseball,NNO,Atlanta Braves ,Atlanta Braves,1990,Upper Deck,1990 Upper Deck - Team Logo Holograms,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-334909227-front.jpg,
4/4/2024,369081003,Football,59,Austin Ekeler,Los Angeles Chargers,2020,Panini,2020 Panini Certified,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369081003-front.jpg,
1/25/2024,322485354,Football,72,Austin Ekeler,Los Angeles Chargers,2021,Panini,2021 Panini Phoenix,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-322485354-front.jpg,
8/12/2022,22151110,Baseball,62,Austin Hays,Baltimore Orioles,2018,Topps,2018 Topps - Limited,RC,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22151110-1660312453-front.jpg,
4/9/2024,372541494,Hockey,70,Auston Matthews,Toronto Maple Leafs,2019,,2019-20 SP Authentic,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-372541494-front.jpg,
1/27/2024,323644042,Baseball,84,B.P. in Texas ,Texas Rangers,1993,,1993 Pacific Texas Express,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323644042-front.jpg,
3/31/2024,366123434,Baseball,90,Babe Ruth,New York Yankees,2020,Panini,2020 Panini Absolute - Spectrum Blue,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-366123434-front.jpg,
1/27/2024,323726492,Baseball,TC-1,Babe Ruth,New York Yankees,2021,Panini,2021 Panini Diamond Kings - The Club,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323726492-front.jpg,
3/31/2024,366120680,Baseball,1,Babe Ruth,New York Yankees,2018,Panini,2018 Panini Diamond Kings - Artist's Proof Red,SP,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-366120680-front.jpg,
4/4/2024,369069701,Football,20,Baker Mayfield,Oklahoma Sooners,2020,Prizm,2020 Panini Prizm Draft Picks,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369069701-front.jpg,
8/14/2022,22870455,Football,9,Baker Mayfield,Oklahoma Sooners,2020,Prizm,2020 Panini Prizm Draft Picks,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22870455-1660512245-front.jpg,
8/12/2022,22059796,Football,9,Baker Mayfield,Oklahoma Sooners,2020,Prizm,2020 Panini Prizm Draft Picks,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22059796-1660271676-front.jpg,
4/4/2024,369131126,Football,WC3,Baker Mayfield,Cleveland Browns,2021,Donruss,2021 Donruss - Road to the Super Bowl Wild Card,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369131126-front.jpg,
8/12/2022,22129918,Football,195b,Baker Mayfield,Cleveland Browns,2021,Donruss,2021 Donruss,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22129918-1660299950-front.jpg,
2/3/2024,328520324,Basketball,8,Bam Adebayo,Miami Heat,2020,Prizm,2020-21 Panini Select - Blue Prizms,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-328520324-front.jpg,
3/31/2024,366138444,Hockey,130,Barrett Hayton,Arizona Coyotes,2019,,2019-20 SP - Blue,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-366138444-front.jpg,
1/16/2024,315267512,Baseball,275,Barry Bonds,Pittsburgh Pirates,1992,Leaf,1992 Leaf,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-315267512-front.jpg,
8/12/2022,22156140,Baseball,227,Barry Bonds,Pittsburgh Pirates,1990,Upper Deck,1990 Upper Deck,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22156140-1660314547-front.jpg,
1/16/2024,315253345,Baseball,450,Barry Bonds,Pittsburgh Pirates,1988,Topps,1988 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-315253345-front.jpg,
8/12/2022,22156958,Baseball,261,Barry Bonds,Pittsburgh Pirates,1991,Leaf,1991 Leaf,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22156958-1660314873-front.jpg,
1/16/2024,315267391,Baseball,82,Barry Bonds,Pittsburgh Pirates,1992,,1992 Studio,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-315267391-front.jpg,
8/7/2022,20853429,Baseball,82,Barry Bonds,Pittsburgh Pirates,1992,,1992 Studio,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-20853429-1659909431-front.jpg,
3/31/2024,366119628,Baseball,241,Barry Larkin,Cincinnati Reds,1995,Donruss,1995 Donruss - Press Proofs,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-366119628-front.jpg,
1/27/2024,323679219,Baseball,666,Barry Larkin,Cincinnati Reds,1991,Score,1991 Score,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323679219-front.jpg,
1/27/2024,323679273,Baseball,888,Barry Larkin,Cincinnati Reds,1991,Score,1991 Score,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323679273-front.jpg,
1/27/2024,323679065,Baseball,465,Barry Larkin,Cincinnati Reds,1992,Topps,1992 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323679065-front.jpg,
4/4/2024,369145288,Football,173,Barry Sanders,Detroit Lions,2021,Donruss,2021 Donruss - Press Proof Premium,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369145288-front.jpg,
4/4/2024,369141832,Football,173b,Barry Sanders,Detroit Lions,2021,Donruss,2021 Donruss,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-369141832-front.jpg,
8/10/2022,21467646,Football,284,Barry Sanders,Detroit Lions,1990,Fleer,1990 Fleer,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-21467646-1660092475-front.jpg,
8/12/2022,22132257,Football,RS9,Barry Sanders,Detroit Lions,2021,Donruss,2021 Donruss - Retro Series,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22132257-1660301705-front.jpg,
3/31/2024,366137819,Hockey,AP-BB,Ben Bishop,Dallas Stars,2019,,2019-20 SP - Authentic Profiles,SN649,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-366137819-front.jpg,
1/27/2024,323635326,Football,23,Ben Roethlisberger,,2021,Prizm,2021 Panini Prizm Draft Picks Collegiate - Silver,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323635326-front.jpg,
1/16/2024,315154117,Football,170,Ben Roethlisberger,Pittsburgh Steelers,2020,Panini,2020 Panini Mosaic,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-315154117-front.jpg,
8/12/2022,22136339,Football,170,Ben Roethlisberger,Pittsburgh Steelers,2020,Panini,2020 Panini Mosaic,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22136339-1660304640-front.jpg,
1/16/2024,315184252,Football,GLD-BRO,Ben Roethlisberger,Pittsburgh Steelers,2021,Panini,2021 Panini Contenders - Gladiators,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-315184252-front.jpg,
1/28/2024,325186690,Basketball,1,Ben Simmons,Philadelphia 76ers,2020,Panini,2020-21 Panini Revolution,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-325186690-front.jpg,
3/30/2024,365715103,Basketball,263,Ben Wallace,Washington Bullets,1996,,1996-97 Ultra,RC,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-365715103-front.jpg,
2/4/2024,330171696,Hockey,144,Bengt Gustafsson,Washington Capitals,1984,Topps,1984-85 Topps,SP,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-330171696-front.jpg,
1/31/2024,326855117,Football,224,Benny Ricardo,Detroit Lions,1980,Topps,1980 Topps,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-326855117-front.jpg,
8/12/2022,22108435,Football,224,Benny Ricardo,Detroit Lions,1980,Topps,1980 Topps,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22108435-1660285057-front.jpg,
8/12/2022,22151682,Baseball,893,Benny Santiago,San Diego Padres,1991,Score,1991 Score,,RAW,,,https://storage.googleapis.com/collx-media/user_cards/232360-22151682-1660312658-front.jpg,
1/27/2024,323683913,Baseball,42,Bernie Williams,New York Yankees,2000,Upper Deck,2000 Upper Deck Pros & Prospects,,RAW,,,https://storage.googleapis.com/collx-user-cards/232360-323683913-front.jpg,
